125.016	12.8123	2.00188	0.080573	-0.0433369	124.894	12.7743	5.1088	125.242	12.8125	2.37624	0.369827
125.118	12.8314	2.29444	0.084926	-0.0366443	125.376	12.9964	3.17539	125.242	12.8125	2.37624	0.369827
127.758	13.3104	2.68635	0.230846	0.0747877	127.853	13.3273	2.79757	127.609	13.2365	2.44434	0.495787
127.709	13.306	2.63605	0.233325	0.0789455	127.506	13.153	0.66244	127.609	13.2365	2.44434	0.495787
129.972	13.7081	2.51765	0.192362	0.00909313	129.947	13.6963	0.287442	130.042	13.7853	2.50232	0.621879
130.03	13.7132	2.51546	0.189195	0.0113672	130.334	13.781	1.30571	130.042	13.7853	2.50232	0.621879
132.121	14.5017	2.41329	0.404116	0.134332	132.092	14.507	0.389851	132.53	14.458	2.55028	0.74543
132.195	14.4972	2.56904	0.351952	0.060699	132.447	14.3423	1.37147	132.53	14.458	2.55028	0.74543
134.99	15.0388	2.86818	0.0972791	-0.133225	135.074	15.0475	2.25768	135.066	15.2513	2.58865	0.863795
134.99	15.0308	2.77602	0.0873434	-0.142163	135.127	14.6575	0.461415	135.066	15.2513	2.58865	0.863795
137.561	16.1887	2.78689	0.516296	0.203059	137.561	16.2147	1.31306	137.639	16.1592	2.61821	0.974442
137.601	16.1722	2.92551	0.441927	0.0931883	137.653	16.5145	0.748939	137.639	16.1592	2.61821	0.974442
140.312	17.0163	2.93976	0.266929	-0.0723638	140.331	17.008	0.429652	140.242	17.1733	2.63994	1.07503
140.322	17.0177	2.94764	0.265012	-0.0737548	140.305	17.5379	0.044512	140.242	17.1733	2.63994	1.07503
142.9	17.986	2.92581	0.359151	0.029286	142.888	17.9918	0.14809	142.868	18.2829	2.65497	1.16346
142.86	17.9795	2.92401	0.352249	0.0155159	142.626	18.1458	0.610729	142.868	18.2829	2.65497	1.16346
145.392	19.1567	2.94348	0.461731	0.073044	145.392	19.1617	0.0425072	145.51	19.4754	2.66445	1.23795
145.474	19.1621	3.03652	0.430831	0.0342404	145.789	19.3785	1.71165	145.51	19.4754	2.66445	1.23795
148.221	20.4652	3.16515	0.442178	0.0187548	148.251	20.4754	0.28354	148.163	20.7364	2.66951	1.29702
148.203	20.4683	3.09193	0.478571	0.0773451	148.146	20.9376	0.24577	148.163	20.7364	2.66951	1.29702
150.684	22.1089	3.1228	0.637231	0.127244	150.686	22.1142	0.0386203	150.825	22.0502	2.67111	1.33953
150.691	22.0992	3.1878	0.575942	0.0254354	150.649	21.8148	0.417329	150.825	22.0502	2.67111	1.33953
153.41	23.4963	3.17554	0.434239	-0.0783254	153.422	23.4909	0.186507	153.491	23.3999	2.66999	1.3647
153.389	23.4934	3.1049	0.46645	-0.0254441	153.466	22.9115	0.241524	153.491	23.3999	2.66999	1.3647
156.043	24.8072	3.11927	0.43878	-0.0268729	156.047	24.8084	0.00372511	156.159	24.7682	2.66666	1.37208
156.022	24.8103	3.01076	0.487952	0.0521969	156.009	25.0678	0.501618	156.159	24.7682	2.66666	1.37208
158.86	26.0196	3.17152	0.362503	-0.0590041	158.905	26.0308	0.725045	158.827	26.1372	2.66127	1.36157
158.886	26.0231	3.16741	0.363998	-0.0499992	159.014	26.1903	0.323421	158.827	26.1372	2.66127	1.36157
161.438	27.4234	3.09438	0.522471	0.0782971	161.412	27.4256	0.368446	161.493	27.4891	2.65371	1.33344
161.456	27.4325	3.05988	0.548842	0.122831	161.529	27.8454	0.360297	161.493	27.4891	2.65371	1.33344
163.671	28.799	2.81417	0.600528	0.0823858	163.625	28.7683	0.882616	164.155	28.8064	2.64354	1.28825
163.779	28.8092	2.94157	0.538516	0.00230049	164.116	29.315	2.76925	164.155	28.8064	2.64354	1.28825
166.735	30.1756	3.30515	0.346324	-0.121241	166.828	30.2062	2.64688	166.809	30.0721	2.63006	1.22694
166.691	30.1661	3.14136	0.393351	-0.0460177	166.748	29.7121	1.04088	166.809	30.0721	2.63006	1.22694
169.139	31.3803	2.98347	0.458213	0.0220693	169.097	31.3717	0.589199	169.452	31.2706	2.61238	1.15075
169.15	31.3829	2.97456	0.463704	0.0325799	169.345	30.7063	0.09105	169.452	31.2706	2.61238	1.15075
172.118	32.331	3.16645	0.225432	-0.13635	172.175	32.3404	1.20978	172.079	32.3873	2.58945	1.06126
172.112	32.3235	3.04445	0.227871	-0.127452	172.135	32.6666	0.629598	172.079	32.3873	2.58945	1.06126
174.67	33.4521	2.95647	0.427098	0.0723286	174.643	33.4625	0.649561	174.685	33.4095	2.56021	0.960341
174.641	33.4541	2.86777	0.454779	0.113557	174.474	33.9157	0.292529	174.685	33.4095	2.56021	0.960341
177.054	34.2269	2.70199	0.312782	-0.0418736	177.03	34.2009	0.641255	177.261	34.3262	2.52363	0.850119
177.059	34.2261	2.65626	0.316538	-0.0316625	177.211	33.8467	0.171803	177.261	34.3262	2.52363	0.850119
180.039	35.1153	3.10379	0.248231	-0.0534384	180.145	35.1423	3.56082	179.799	35.1289	2.47883	0.732949
179.933	35.096	2.83354	0.276229	-0.0163388	179.543	35.4767	3.12698	179.799	35.1289	2.47883	0.732949
182.586	35.7513	2.88769	0.221222	-0.039683	182.599	35.753	0.0633702	182.292	35.8114	2.42515	0.611338
182.49	35.7333	2.68576	0.231569	-0.0275693	182.047	36.2626	2.37376	182.292	35.8114	2.42515	0.611338
184.756	36.5135	2.59429	0.347011	0.0591893	184.732	36.5155	0.243989	184.73	36.37	2.36226	0.487877
184.736	36.5169	2.46012	0.375728	0.101472	184.833	36.1451	0.568094	184.73	36.37	2.36226	0.487877
186.953	36.9599	2.38458	0.180552	-0.0770035	186.946	36.9404	0.4323	187.103	36.804	2.29017	0.365145
187.012	36.971	2.4418	0.17207	-0.0822218	187.296	36.9375	1.01942	187.103	36.804	2.29017	0.365145
189.434	37.3979	2.57254	0.148852	-0.0457623	189.465	37.4052	0.313288	189.401	37.1147	2.20928	0.245623
189.449	37.3992	2.45861	0.144753	-0.0543109	189.738	36.951	1.05662	189.401	37.1147	2.20928	0.245623
191.736	37.5659	2.45801	0.0346026	-0.0876401	191.735	37.5631	0.0124641	191.615	37.3064	2.12037	0.131591
191.696	37.5522	2.33375	0.0102569	-0.12303	191.682	37.1147	0.561539	191.615	37.3064	2.12037	0.131591
193.534	37.2843	2.08248	-0.21685	-0.188669	193.471	37.2789	1.15627	193.738	37.3853	2.02462	0.0250452
193.548	37.291	2.12109	-0.198018	-0.162006	193.555	37.4234	0.0697163	193.738	37.3853	2.02462	0.0250452
195.912	37.3802	2.35054	0.13644	0.139152	195.991	37.3991	2.45932	195.762	37.3598	1.92349	-0.072386
195.808	37.3754	2.11278	0.113285	0.113217	195.507	37.4891	2.6918	195.762	37.3598	1.92349	-0.072386
197.727	37.7278	2.10278	0.247869	0.125891	197.725	37.7285	0.00312722	197.683	37.2395	1.81869	-0.159495
197.678	37.7207	2.01132	0.24913	0.129663	197.582	37.303	0.591383	197.683	37.2395	1.81869	-0.159495
199.352	37.3383	1.70824	-0.215449	-0.21369	199.294	37.2862	2.75608	199.497	37.0353	1.71212	-0.235529
199.356	37.3423	1.72806	-0.205033	-0.200196	199.356	37.3527	0.0154836	199.497	37.0353	1.71212	-0.235529
201.437	37.0003	2.15873	-0.158048	-0.0429565	201.549	36.9973	3.27132	201.203	36.7587	1.6057	-0.300201
201.33	36.9687	1.97097	-0.264043	-0.167035	200.932	37.4694	2.56503	201.203	36.7587	1.6057	-0.300201
202.98	36.4488	1.88288	-0.368655	-0.133352	202.962	36.4568	0.110893	202.801	36.4212	1.50137	-0.353671
202.926	36.43	1.78408	-0.448467	-0.237892	202.65	37.2445	0.754009	202.801	36.4212	1.50137	-0.353671
204.073	36.1366	1.30176	-0.408782	-0.0903405	203.991	36.1967	3.05647	204.294	36.0343	1.40095	-0.396497
204.075	36.1307	1.4043	-0.344809	0.0201335	203.809	36.2941	1.70344	204.294	36.0343	1.40095	-0.396497
